# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________      "3.3.0"
Date_of_run______________________________________________________________ (date)_________________________ "02/02/2026 UTC"
Time_of_run______________________________________________________________ (time)_________________________      "11:07"
User_____________________________________________________________________ (username)_____________________    "jpeters"
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "Generic large tokamak"
PROCESS_git_tag__________________________________________________________ (tagno)________________________           ""
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           ""
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/jpeters/PROCESS/large_tokamak_IN.DAT"
Optimisation_switch______________________________________________________ (ioptimz)______________________            1
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            1
# Numerics #
# PROCESS found a feasible solution #
D-D_->_3He_fusion_rate_at_point_209______________________________________ fusrat_plasma_dd_helion_profile209_ 5.73610777254972600e+15
D-D_->_3He_fusion_rate_at_point_210______________________________________ fusrat_plasma_dd_helion_profile210_ 5.70453283673271900e+15
D-D_->_3He_fusion_rate_at_point_211______________________________________ fusrat_plasma_dd_helion_profile211_ 5.67291194069020100e+15
D-D_->_3He_fusion_rate_at_point_212______________________________________ fusrat_plasma_dd_helion_profile212_ 5.64124650140564600e+15
D-D_->_3He_fusion_rate_at_point_213______________________________________ fusrat_plasma_dd_helion_profile213_ 5.60953794047315900e+15
D-D_->_3He_fusion_rate_at_point_214______________________________________ fusrat_plasma_dd_helion_profile214_ 5.57778768405787900e+15
D-D_->_3He_fusion_rate_at_point_215______________________________________ fusrat_plasma_dd_helion_profile215_ 5.54599716285589900e+15
D-D_->_3He_fusion_rate_at_point_216______________________________________ fusrat_plasma_dd_helion_profile216_ 5.51416781205362400e+15
D-D_->_3He_fusion_rate_at_point_217______________________________________ fusrat_plasma_dd_helion_profile217_ 5.48230107128662900e+15
D-D_->_3He_fusion_rate_at_point_218______________________________________ fusrat_plasma_dd_helion_profile218_ 5.45039838459806800e+15
D-D_->_3He_fusion_rate_at_point_219______________________________________ fusrat_plasma_dd_helion_profile219_ 5.41846120039638800e+15
D-D_->_3He_fusion_rate_at_point_220______________________________________ fusrat_plasma_dd_helion_profile220_ 5.38649097141265700e+15
D-D_->_3He_fusion_rate_at_point_221______________________________________ fusrat_plasma_dd_helion_profile221_ 5.35448915465727600e+15
D-D_->_3He_fusion_rate_at_point_222______________________________________ fusrat_plasma_dd_helion_profile222_ 5.32245721137607000e+15
D-D_->_3He_fusion_rate_at_point_223______________________________________ fusrat_plasma_dd_helion_profile223_ 5.29039660700590000e+15
D-D_->_3He_fusion_rate_at_point_224______________________________________ fusrat_plasma_dd_helion_profile224_ 5.25830881112965700e+15
D-D_->_3He_fusion_rate_at_point_225______________________________________ fusrat_plasma_dd_helion_profile225_ 5.22619529743064400e+15
D-D_->_3He_fusion_rate_at_point_226______________________________________ fusrat_plasma_dd_helion_profile226_ 5.19405754364637900e+15
D-D_->_3He_fusion_rate_at_point_227______________________________________ fusrat_plasma_dd_helion_profile227_ 5.16189703152175300e+15
D-D_->_3He_fusion_rate_at_point_228______________________________________ fusrat_plasma_dd_helion_profile228_ 5.12971524676160400e+15
D-D_->_3He_fusion_rate_at_point_229______________________________________ fusrat_plasma_dd_helion_profile229_ 5.09751367898264200e+15
D-D_->_3He_fusion_rate_at_point_230______________________________________ fusrat_plasma_dd_helion_profile230_ 5.06529382166469800e+15
D-D_->_3He_fusion_rate_at_point_231______________________________________ fusrat_plasma_dd_helion_profile231_ 5.03305717210134800e+15
D-D_->_3He_fusion_rate_at_point_232______________________________________ fusrat_plasma_dd_helion_profile232_ 5.00080523134986600e+15
D-D_->_3He_fusion_rate_at_point_233______________________________________ fusrat_plasma_dd_helion_profile233_ 4.96853950418047600e+15
D-D_->_3He_fusion_rate_at_point_234______________________________________ fusrat_plasma_dd_helion_profile234_ 4.93626149902491700e+15
D-D_->_3He_fusion_rate_at_point_235______________________________________ fusrat_plasma_dd_helion_profile235_ 4.90397272792428800e+15
D-D_->_3He_fusion_rate_at_point_236______________________________________ fusrat_plasma_dd_helion_profile236_ 4.87167470647622000e+15
D-D_->_3He_fusion_rate_at_point_237______________________________________ fusrat_plasma_dd_helion_profile237_ 4.83936895378124600e+15
D-D_->_3He_fusion_rate_at_point_238______________________________________ fusrat_plasma_dd_helion_profile238_ 4.80705699238850100e+15
D-D_->_3He_fusion_rate_at_point_239______________________________________ fusrat_plasma_dd_helion_profile239_ 4.77474034824057700e+15
D-D_->_3He_fusion_rate_at_point_240______________________________________ fusrat_plasma_dd_helion_profile240_ 4.74242055061769400e+15
D-D_->_3He_fusion_rate_at_point_241______________________________________ fusrat_plasma_dd_helion_profile241_ 4.71009913208098300e+15
D-D_->_3He_fusion_rate_at_point_242______________________________________ fusrat_plasma_dd_helion_profile242_ 4.67777762841508400e+15
D-D_->_3He_fusion_rate_at_point_243______________________________________ fusrat_plasma_dd_helion_profile243_ 4.64545757856981000e+15
D-D_->_3He_fusion_rate_at_point_244______________________________________ fusrat_plasma_dd_helion_profile244_ 4.61314052460105900e+15
D-D_->_3He_fusion_rate_at_point_245______________________________________ fusrat_plasma_dd_helion_profile245_ 4.58082801161083900e+15
D-D_->_3He_fusion_rate_at_point_246______________________________________ fusrat_plasma_dd_helion_profile246_ 4.54852158768645400e+15
D-D_->_3He_fusion_rate_at_point_247______________________________________ fusrat_plasma_dd_helion_profile247_ 4.51622280383878900e+15
D-D_->_3He_fusion_rate_at_point_248______________________________________ fusrat_plasma_dd_helion_profile248_ 4.48393321393967450e+15
D-D_->_3He_fusion_rate_at_point_249______________________________________ fusrat_plasma_dd_helion_profile249_ 4.45165437465841300e+15
D-D_->_3He_fusion_rate_at_point_250______________________________________ fusrat_plasma_dd_helion_profile250_ 4.41938784539732100e+15
D-D_->_3He_fusion_rate_at_point_251______________________________________ fusrat_plasma_dd_helion_profile251_ 4.38713518822627950e+15
D-D_->_3He_fusion_rate_at_point_252______________________________________ fusrat_plasma_dd_helion_profile252_ 4.35489796781644650e+15
D-D_->_3He_fusion_rate_at_point_253______________________________________ fusrat_plasma_dd_helion_profile253_ 4.32267775137283250e+15
D-D_->_3He_fusion_rate_at_point_254______________________________________ fusrat_plasma_dd_helion_profile254_ 4.29047610856599900e+15
D-D_->_3He_fusion_rate_at_point_255______________________________________ fusrat_plasma_dd_helion_profile255_ 4.25829461146264750e+15
D-D_->_3He_fusion_rate_at_point_256______________________________________ fusrat_plasma_dd_helion_profile256_ 4.22613483445521650e+15
D-D_->_3He_fusion_rate_at_point_257______________________________________ fusrat_plasma_dd_helion_profile257_ 4.19399835419037850e+15
D-D_->_3He_fusion_rate_at_point_258______________________________________ fusrat_plasma_dd_helion_profile258_ 4.16188674949650850e+15
D-D_->_3He_fusion_rate_at_point_259______________________________________ fusrat_plasma_dd_helion_profile259_ 4.12980160130997650e+15
D-D_->_3He_fusion_rate_at_point_260______________________________________ fusrat_plasma_dd_helion_profile260_ 4.09774449260034850e+15
D-D_->_3He_fusion_rate_at_point_261______________________________________ fusrat_plasma_dd_helion_profile261_ 4.06571700829448500e+15
D-D_->_3He_fusion_rate_at_point_262______________________________________ fusrat_plasma_dd_helion_profile262_ 4.03372073519939350e+15
D-D_->_3He_fusion_rate_at_point_263______________________________________ fusrat_plasma_dd_helion_profile263_ 4.00175726192393050e+15
D-D_->_3He_fusion_rate_at_point_264______________________________________ fusrat_plasma_dd_helion_profile264_ 3.96982817879927850e+15
D-D_->_3He_fusion_rate_at_point_265______________________________________ fusrat_plasma_dd_helion_profile265_ 3.93793507779820550e+15
D-D_->_3He_fusion_rate_at_point_266______________________________________ fusrat_plasma_dd_helion_profile266_ 3.90607955245301550e+15
D-D_->_3He_fusion_rate_at_point_267______________________________________ fusrat_plasma_dd_helion_profile267_ 3.87426319777226000e+15
D-D_->_3He_fusion_rate_at_point_268______________________________________ fusrat_plasma_dd_helion_profile268_ 3.84248761015610750e+15
D-D_->_3He_fusion_rate_at_point_269______________________________________ fusrat_plasma_dd_helion_profile269_ 3.81075438731037500e+15
D-D_->_3He_fusion_rate_at_point_270______________________________________ fusrat_plasma_dd_helion_profile270_ 3.77906512815923600e+15
D-D_->_3He_fusion_rate_at_point_271______________________________________ fusrat_plasma_dd_helion_profile271_ 3.74742143275644350e+15
D-D_->_3He_fusion_rate_at_point_272______________________________________ fusrat_plasma_dd_helion_profile272_ 3.71582490219524700e+15
D-D_->_3He_fusion_rate_at_point_273______________________________________ fusrat_plasma_dd_helion_profile273_ 3.68427713851679700e+15
D-D_->_3He_fusion_rate_at_point_274______________________________________ fusrat_plasma_dd_helion_profile274_ 3.65277974461708000e+15
D-D_->_3He_fusion_rate_at_point_275______________________________________ fusrat_plasma_dd_helion_profile275_ 3.62133432415234450e+15
D-D_->_3He_fusion_rate_at_point_276______________________________________ fusrat_plasma_dd_helion_profile276_ 3.58994248144304600e+15
D-D_->_3He_fusion_rate_at_point_277______________________________________ fusrat_plasma_dd_helion_profile277_ 3.55860582137614600e+15
D-D_->_3He_fusion_rate_at_point_278______________________________________ fusrat_plasma_dd_helion_profile278_ 3.52732594930588350e+15
D-D_->_3He_fusion_rate_at_point_279______________________________________ fusrat_plasma_dd_helion_profile279_ 3.49610447095288950e+15
D-D_->_3He_fusion_rate_at_point_280______________________________________ fusrat_plasma_dd_helion_profile280_ 3.46494299230165450e+15
D-D_->_3He_fusion_rate_at_point_281______________________________________ fusrat_plasma_dd_helion_profile281_ 3.43384311949628150e+15
D-D_->_3He_fusion_rate_at_point_282______________________________________ fusrat_plasma_dd_helion_profile282_ 3.40280645873457300e+15
D-D_->_3He_fusion_rate_at_point_283______________________________________ fusrat_plasma_dd_helion_profile283_ 3.37183461616027250e+15
D-D_->_3He_fusion_rate_at_point_284______________________________________ fusrat_plasma_dd_helion_profile284_ 3.34092919775361300e+15
D-D_->_3He_fusion_rate_at_point_285______________________________________ fusrat_plasma_dd_helion_profile285_ 3.31009180921995550e+15
D-D_->_3He_fusion_rate_at_point_286______________________________________ fusrat_plasma_dd_helion_profile286_ 3.27932405587660150e+15
D-D_->_3He_fusion_rate_at_point_287______________________________________ fusrat_plasma_dd_helion_profile287_ 3.24862754253771500e+15
D-D_->_3He_fusion_rate_at_point_288______________________________________ fusrat_plasma_dd_helion_profile288_ 3.21800387339728000e+15
D-D_->_3He_fusion_rate_at_point_289______________________________________ fusrat_plasma_dd_helion_profile289_ 3.18745465191009900e+15
D-D_->_3He_fusion_rate_at_point_290______________________________________ fusrat_plasma_dd_helion_profile290_ 3.15698148067078300e+15
D-D_->_3He_fusion_rate_at_point_291______________________________________ fusrat_plasma_dd_helion_profile291_ 3.12658596129065300e+15
D-D_->_3He_fusion_rate_at_point_292______________________________________ fusrat_plasma_dd_helion_profile292_ 3.09626969427261000e+15
D-D_->_3He_fusion_rate_at_point_293______________________________________ fusrat_plasma_dd_helion_profile293_ 3.06603427888380700e+15
D-D_->_3He_fusion_rate_at_point_294______________________________________ fusrat_plasma_dd_helion_profile294_ 3.03588131302620550e+15
D-D_->_3He_fusion_rate_at_point_295______________________________________ fusrat_plasma_dd_helion_profile295_ 3.00581239310483150e+15
D-D_->_3He_fusion_rate_at_point_296______________________________________ fusrat_plasma_dd_helion_profile296_ 2.97582911389386800e+15
D-D_->_3He_fusion_rate_at_point_297______________________________________ fusrat_plasma_dd_helion_profile297_ 2.94593306840038000e+15
D-D_->_3He_fusion_rate_at_point_298______________________________________ fusrat_plasma_dd_helion_profile298_ 2.91612584772569450e+15
D-D_->_3He_fusion_rate_at_point_299______________________________________ fusrat_plasma_dd_helion_profile299_ 2.88640904092441050e+15
D-D_->_3He_fusion_rate_at_point_300______________________________________ fusrat_plasma_dd_helion_profile300_ 2.85678423486095650e+15
D-D_->_3He_fusion_rate_at_point_301______________________________________ fusrat_plasma_dd_helion_profile301_ 2.82725301406364050e+15
D-D_->_3He_fusion_rate_at_point_302______________________________________ fusrat_plasma_dd_helion_profile302_ 2.79781696057621300e+15
D-D_->_3He_fusion_rate_at_point_303______________________________________ fusrat_plasma_dd_helion_profile303_ 2.76847765380677600e+15
D-D_->_3He_fusion_rate_at_point_304______________________________________ fusrat_plasma_dd_helion_profile304_ 2.73923667037415150e+15
D-D_->_3He_fusion_rate_at_point_305______________________________________ fusrat_plasma_dd_helion_profile305_ 2.71009558395147900e+15
D-D_->_3He_fusion_rate_at_point_306______________________________________ fusrat_plasma_dd_helion_profile306_ 2.68105596510714150e+15
D-D_->_3He_fusion_rate_at_point_307______________________________________ fusrat_plasma_dd_helion_profile307_ 2.65211938114286800e+15
D-D_->_3He_fusion_rate_at_point_308______________________________________ fusrat_plasma_dd_helion_profile308_ 2.62328739592903400e+15
D-D_->_3He_fusion_rate_at_point_309______________________________________ fusrat_plasma_dd_helion_profile309_ 2.59456156973705750e+15
D-D_->_3He_fusion_rate_at_point_310______________________________________ fusrat_plasma_dd_helion_profile310_ 2.56594345906884000e+15
D-D_->_3He_fusion_rate_at_point_311______________________________________ fusrat_plasma_dd_helion_profile311_ 2.53743461648325200e+15
D-D_->_3He_fusion_rate_at_point_312______________________________________ fusrat_plasma_dd_helion_profile312_ 2.50903659041950350e+15
D-D_->_3He_fusion_rate_at_point_313______________________________________ fusrat_plasma_dd_helion_profile313_ 2.48075092501748850e+15
D-D_->_3He_fusion_rate_at_point_314______________________________________ fusrat_plasma_dd_helion_profile314_ 2.45257915993489500e+15
D-D_->_3He_fusion_rate_at_point_315______________________________________ fusrat_plasma_dd_helion_profile315_ 2.42452283016114300e+15
D-D_->_3He_fusion_rate_at_point_316______________________________________ fusrat_plasma_dd_helion_profile316_ 2.39658346582803000e+15
D-D_->_3He_fusion_rate_at_point_317______________________________________ fusrat_plasma_dd_helion_profile317_ 2.36876259201702000e+15
D-D_->_3He_fusion_rate_at_point_318______________________________________ fusrat_plasma_dd_helion_profile318_ 2.34106172856319350e+15
D-D_->_3He_fusion_rate_at_point_319______________________________________ fusrat_plasma_dd_helion_profile319_ 2.31348238985569600e+15
D-D_->_3He_fusion_rate_at_point_320______________________________________ fusrat_plasma_dd_helion_profile320_ 2.28602608463469350e+15
